total	growth_rate	has_grown	euclidian	shannon_index	bray_curtis	init	density	size
0.04440688416239691	0.002523236851438032	0.6666666666666666	0.01656568403150695	-0.2743366163151435	0.2073353224287222	24	0.1111111111111111	3
0.043678066679817884	0.0032216541493647276	0.6666666666666666	0.021002151205882783	-0.2738785955170664	0.3559836856432742	25	0.1111111111111111	3
0.04337051176828257	0.0038820135437962634	0.6666666666666666	0.024051977242788104	-0.278250179473168	0.4193938404860713	26	0.1111111111111111	3
0.044571003687432914	0.005529175135179914	0.6666666666666666	0.020503027105021117	-0.2702155903577115	0.19681279690945663	27	0.1111111111111111	3
0.04313363871176246	0.0046335555451445815	0.6666666666666666	0.02723836763872748	-0.30484075743822947	0.47236523504178063	28	0.1111111111111111	3
0.044538443203712974	0.0054270673779823865	0.6666666666666666	0.02270258608564457	-0.30989776094140375	0.20653027409163138	29	0.1111111111111111	3
0.044489170390937846	0.004217374448413165	0.6666666666666666	0.019693195894498323	-0.2827694472968312	0.20819843814360528	30	0.1111111111111111	3
0.0434143393067079	0.0036697441012585198	0.6666666666666666	0.023837592319150943	-0.2887684224750504	0.40932717256075546	31	0.1111111111111111	3
0.044583777127286714	0.0053073754086842215	0.6666666666666666	0.019854969180340645	-0.24887672767275637	0.15459828228544303	32	0.1111111111111111	3
0.042990898789613895	0.008024512920009563	0.6666666666666666	0.025458778482215456	-0.13648682396951028	0.5162872542468422	33	0.1111111111111111	3
0.04476815945103731	0.01611559326210872	1.0	0.024833997437339165	-0.24816450793413014	0.16660613061542084	34	0.1111111111111111	3
0.042612683314750086	0.01268563869458582	1.0	0.02518997517414967	-0.12288686662617876	0.04321069391746224	35	0.1111111111111111	3
0.043606719014121845	0.006790096455428306	0.6666666666666666	0.02387752385805071	-0.25713010947099635	0.38897090957931224	36	0.1111111111111111	3
0.04452929932294156	0.007465749534222737	1.0	0.02069295306013952	-0.22218471403308704	0.13131737125631138	37	0.1111111111111111	3
0.044587294306262265	0.006066905741256749	0.6666666666666666	0.024410313873588853	-0.32557455875198427	0.19680922161904202	38	0.1111111111111111	3
0.04419768895811463	0.008325804090446925	1.0	0.02078419243460528	-0.19190821182407536	0.1003228680970899	39	0.1111111111111111	3
0.043912484394901856	0.002420684281708551	0.6666666666666666	0.018943170330097733	-0.2874996323414911	0.30583264380371333	40	0.1111111111111111	3
0.04266203502946973	0.0082310714497781	0.6666666666666666	0.028722868476672273	-0.12123121392921377	0.591249342471363	41	0.1111111111111111	3
0.04390434584065227	0.0033199563950267923	0.6666666666666666	0.02085719102850993	-0.30057802220326924	0.31591639079246037	42	0.1111111111111111	3
0.04301172814227892	0.00585360632486019	0.6666666666666666	0.027024240465146766	-0.22794837358197362	0.504363783190811	43	0.1111111111111111	3
0.04403808900608103	0.009991123533320679	1.0	0.021569487717021232	-0.17985371960661767	0.09024850623541503	44	0.1111111111111111	3
0.043531156944482605	0.003629985634924441	0.6666666666666666	0.023382037318058123	-0.30087580710011697	0.3866815040139495	45	0.1111111111111111	3
0.04444369458983376	0.005897993743765992	0.6666666666666666	0.02187073310204333	-0.2913147690688547	0.23377328707693867	46	0.1111111111111111	3
0.04389192173136994	0.011544012373602522	1.0	0.022551081570484872	-0.17252129385931259	0.08276706123734712	47	0.1111111111111111	3
0.044293753479406506	0.005828696090855477	0.6666666666666666	0.022750106100305683	-0.3074026197713413	0.26290776645266767	48	0.1111111111111111	3
0.04297818176104796	0.00822357918256673	1.0	0.021843917953867965	-0.1379562496665676	0.052868218523555166	49	0.1111111111111111	3
0.04335334532799524	0.009728476540227413	0.6666666666666666	0.026759380019203773	-0.25253166076596956	0.44561105505520004	50	0.1111111111111111	3
0.04353156866512547	0.0169172116442846	0.6666666666666666	0.02797177104184618	-0.26878213141581897	0.42225316194803886	51	0.1111111111111111	3
0.04358384520553098	0.0035502814260612537	0.6666666666666666	0.024471778507680775	-0.350588572208991	0.3760366337267259	52	0.1111111111111111	3
0.04375958284629271	0.006408362877654766	0.6666666666666666	0.02668093319478114	-0.3593752414690674	0.35971365192200444	53	0.1111111111111111	3
0.04434966964177341	0.0030516648473796816	0.6666666666666666	0.01828729595882922	-0.28722987521418397	0.22933547664582654	54	0.1111111111111111	3
0.04466616022396435	0.009681091728172208	1.0	0.023331829622641784	-0.26935064283942345	0.1963803906082302	55	0.1111111111111111	3
0.04471023251600749	0.010651206992855633	1.0	0.023419600649786904	-0.25859506737086924	0.17994488209372195	56	0.1111111111111111	3
0.04428695315284419	0.011052193250978623	0.6666666666666666	0.027166240808040677	-0.3359461584392065	0.2825659935763072	57	0.1111111111111111	3
0.04215702319634277	0.006937146790935773	1.0	0.018570545149282306	-0.09551356490260088	0.033862428700065506	58	0.1111111111111111	3
0.042989631646524286	0.0071920093976384075	0.6666666666666666	0.02874764484191681	-0.26160186248191364	0.5140640012856174	59	0.1111111111111111	3
0.044697454057205745	0.013114074143082246	1.0	0.0263331563854729	-0.2927207585949978	0.2019742198415173	60	0.1111111111111111	3
0.04333032483977155	0.003766940256260594	0.6666666666666666	0.022803210411110327	-0.23238118234360927	0.42658956148510196	61	0.1111111111111111	3
0.04306183437386661	0.00455864583079289	0.6666666666666666	0.02799502540365597	-0.3153489028460501	0.4874362285310656	62	0.1111111111111111	3
0.043501883707207305	0.003414170587423822	0.6666666666666666	0.021815702934535674	-0.2553720204833605	0.39050185101541224	63	0.1111111111111111	3
0.04287280948503538	0.004897005078668403	0.6666666666666666	0.024907073632017177	-0.1199663487483289	0.5308284825988284	64	0.1111111111111111	3
0.0426853388217472	0.009209769804914898	1.0	0.020676711249249313	-0.11712625917671438	0.04528504984186743	65	0.1111111111111111	3
0.044316671580850044	0.009435379234563697	1.0	0.025864546745315815	-0.23650569671227273	0.10737395791162196	66	0.1111111111111111	3
0.0436942650729073	0.0034860999963448594	0.6666666666666666	0.02168336379027629	-0.2865328671896874	0.3551207236338555	67	0.1111111111111111	3
0.043239588756017855	0.00725928948978743	0.6666666666666666	0.025984946331946836	-0.2345097339333102	0.46164478605294057	68	0.1111111111111111	3
0.042833463859708466	0.004807754619219532	0.6666666666666666	0.029320212487071794	-0.282812258643492	0.5393261954321557	69	0.1111111111111111	3
0.04462982409097243	0.006939910224750204	0.6666666666666666	0.020930142348401844	-0.2439268692515404	0.15604448114879477	70	0.1111111111111111	3
0.04200335651888955	0.006724917143886818	1.0	0.01791487656362952	-0.08818879196841478	0.030800143537024427	71	0.1111111111111111	3
0.044024583235942744	0.0017591370831938945	0.6666666666666666	0.01719367722051548	-0.29025026091464423	0.2771675451418003	72	0.1111111111111111	3
0.043432564903647414	0.006871866913002861	0.6666666666666666	0.027762856877911357	-0.3391081745689941	0.42193078023626684	73	0.1111111111111111	3
0.04338139161061787	0.005430018409489468	0.6666666666666666	0.027043821412570074	-0.3373436190333263	0.42608261098343936	74	0.1111111111111111	3
0.04349699146672915	0.006278143688295216	0.6666666666666666	0.025148522420604592	-0.2809364290769809	0.40729658666168633	75	0.1111111111111111	3
0.042309526913102614	0.006661425025767201	1.0	0.0177361808640236	-0.0998203753993796	0.03710136804655295	76	0.1111111111111111	3
0.044128418010814935	0.005735537893003141	0.6666666666666666	0.02580498005387463	-0.37481547766843715	0.29205447350312985	77	0.1111111111111111	3
0.044400432448417064	0.006947507242308095	0.6666666666666666	0.023763872208486744	-0.3107989653904597	0.24835460584037194	78	0.1111111111111111	3
0.04385746161928388	0.003563208659197806	0.6666666666666666	0.02125489745603959	-0.29633089565758697	0.32645243735722596	79	0.1111111111111111	3
0.044553427410479456	0.004974366478385773	0.6666666666666666	0.018754681655324235	-0.23674474414802305	0.14746221904642076	80	0.1111111111111111	3
0.04447774011008165	0.004977779572585405	0.6666666666666666	0.020230570308849467	-0.27801134903189184	0.21902783644450408	81	0.1111111111111111	3
0.044552540196855527	0.005189568568253689	0.6666666666666666	0.02258408964539833	-0.31041404082044943	0.19954133232513382	82	0.1111111111111111	3
0.04393200745503539	0.004333588661595318	0.6666666666666666	0.025706077725393954	-0.40611368612810983	0.3185671722286396	83	0.1111111111111111	3
0.04456373005109825	0.005510187785939967	0.6666666666666666	0.0199753513383855	-0.24284235384838704	0.145995320438418	84	0.1111111111111111	3
0.04385153666995736	0.019837268492368297	1.0	0.0277475711101281	-0.28864122976559514	0.3677241499140712	85	0.1111111111111111	3
0.044534170535071235	0.004254212974879206	0.6666666666666666	0.019719756355086673	-0.2800006051069217	0.1933663788599186	86	0.1111111111111111	3
0.04326534225080693	0.005226418065008384	0.6666666666666666	0.026509851810370626	-0.29713405425939765	0.44824183216161995	87	0.1111111111111111	3
0.044425059372764905	0.005099409465049876	0.6666666666666666	0.021708976359176874	-0.3018400545340021	0.23227302124222837	88	0.1111111111111111	3
0.044548381744541454	0.004219629149383651	0.6666666666666666	0.01847499797140298	-0.24940544063310166	0.15511233805459668	89	0.1111111111111111	3
0.04432412717572012	0.002598602681596525	0.6666666666666666	0.017413748052108685	-0.2847107956291497	0.22931808928264685	90	0.1111111111111111	3
0.044299496060190686	0.009315973263981292	1.0	0.02222831306611498	-0.2033484075391725	0.1062093258768636	91	0.1111111111111111	3
0.04405832891716521	0.005808026782198202	0.6666666666666666	0.025393784914315234	-0.35928886371974356	0.30473061372587484	92	0.1111111111111111	3
0.04399061906753052	0.007004702273763414	0.6666666666666666	0.02714935319106455	-0.37803292744067263	0.3216843054149968	93	0.1111111111111111	3
0.043424007194997755	0.006302826320419108	0.6666666666666666	0.02493194132744384	-0.2602791410440799	0.421508115648377	94	0.1111111111111111	3
0.042655997884690856	0.008773979190169564	1.0	0.022369540553082237	-0.12392987689626556	0.04464244591014821	95	0.1111111111111111	3
0.04430985387729633	0.005411812307513248	0.6666666666666666	0.019205951791053676	-0.21166471577710277	0.1122061876756737	96	0.1111111111111111	3
0.04416863009399963	0.004734827874819582	0.6666666666666666	0.02125834692426744	-0.29382205974906284	0.27918149234723577	97	0.1111111111111111	3
0.043972436224263174	0.004964242367800815	0.6666666666666666	0.021845619891554043	-0.2870699358707902	0.3151687368137899	98	0.1111111111111111	3
0.04365793025440469	0.004405291720281617	0.6666666666666666	0.022196485533901984	-0.26798598325961054	0.3682115004306147	99	0.1111111111111111	3
0.044326036207262214	0.004113628168019102	0.6666666666666666	0.02060279375325499	-0.30187497847682443	0.2449904941103963	100	0.1111111111111111	3
0.043710155788224306	0.00826874135109554	1.0	0.021648230422257247	-0.17120150444871474	0.07646917578379153	101	0.1111111111111111	3
0.044598064632386414	0.005260185377526555	0.6666666666666666	0.019432480034886287	-0.24981240095476576	0.1660363898052678	102	0.1111111111111111	3
0.04424165728936391	0.0023715021417564813	0.6666666666666666	0.01726495989751315	-0.28546141880921394	0.24375578286648758	103	0.1111111111111111	3
0.04244422499483226	0.005536311206718521	1.0	0.016578803368413515	-0.10568201508232677	0.0402440174484352	104	0.1111111111111111	3
0.044188157355778454	0.0028487907016080585	0.6666666666666666	0.018586501755583948	-0.2916509445756539	0.2598972332689219	105	0.1111111111111111	3
0.04378971528158692	0.01983660963240246	1.0	0.02731841181718891	-0.27380717492356976	0.37849022397470855	106	0.1111111111111111	3
0.04448326740108681	0.006300042591828976	0.6666666666666666	0.01986552446832134	-0.2215413086542466	0.12820097236014083	107	0.1111111111111111	3
0.04379145793932509	0.003695564973627417	0.6666666666666666	0.02499265710412484	-0.39525899225349104	0.3391913230780087	108	0.1111111111111111	3
0.04395999394253277	0.0030013180928837877	0.6666666666666666	0.02062670471458442	-0.31332784559534654	0.30332128039285877	109	0.1111111111111111	3
0.04403243002648164	0.016716655125704142	1.0	0.026570040145082345	-0.19145562902705193	0.08765877369677	110	0.1111111111111111	3
0.043506309877470485	0.0049208106142729175	0.6666666666666666	0.02454568097949981	-0.29365477242208504	0.39944053772465704	111	0.1111111111111111	3
0.04457276497280088	0.004515828895910864	0.6666666666666666	0.018651106146739944	-0.25078843463822076	0.1654851805220281	112	0.1111111111111111	3
0.04294379502959511	0.004468000611058672	0.6666666666666666	0.02442585979685825	-0.1407033062504599	0.5125967408502664	113	0.1111111111111111	3
0.044481665268769545	0.0031828208863765735	0.6666666666666666	0.017366197219541458	-0.26780823853084756	0.19500083271794555	114	0.1111111111111111	3
0.043998359996110604	0.005717608725617377	1.0	0.01823030793766135	-0.18108141092901509	0.09120495561032027	115	0.1111111111111111	3
0.04417421044452879	0.006388077977327354	0.6666666666666666	0.026638122620838443	-0.3832724794669251	0.2871147258343951	116	0.1111111111111111	3
0.04441402811224891	0.008572857603349011	0.6666666666666666	0.024020628092425448	-0.29787757959127714	0.2525945356930489	117	0.1111111111111111	3
0.043066659355677286	0.008020498601649216	1.0	0.019254433514424723	-0.1307882731991461	0.055335875304621474	118	0.1111111111111111	3
0.044528995537993256	0.0034595740191826914	0.6666666666666666	0.017099314575596877	-0.2506825055995092	0.16466161487640363	119	0.1111111111111111	3
0.04313597593401377	0.005707401213656213	0.6666666666666666	0.024861028788067667	-0.19704737088287505	0.47723621590895826	120	0.1111111111111111	3
0.04353988687546434	0.003322376725652823	0.6666666666666666	0.023918839324608435	-0.3326425059531877	0.38259408153778673	121	0.1111111111111111	3
0.0446265443504711	0.006369114420471579	0.6666666666666666	0.02086587941469211	-0.25219106105696465	0.16247253499427494	122	0.1111111111111111	3
0.04452211979219302	0.0033592245940144614	0.6666666666666666	0.01722868045999989	-0.25833279182407054	0.17785296191683908	123	0.1111111111111111	3
0.04463616310640691	0.00765406701332245	0.6666666666666666	0.021235236343668914	-0.23951168007177892	0.15251964761272574	124	0.1111111111111111	3
0.04396444919955462	0.0037972581732503307	0.6666666666666666	0.022645983371948585	-0.33733599127082403	0.3090296007185769	125	0.1111111111111111	3
0.043784888618203024	0.002734052455348274	0.6666666666666666	0.01996040350459016	-0.2817801285345378	0.33210444908399706	126	0.1111111111111111	3
0.04447901153177071	0.0077143283836905874	1.0	0.021048647874001035	-0.21825765954907306	0.12416839209971586	127	0.1111111111111111	3
0.04343918208146375	0.005525072675393018	0.6666666666666666	0.023753543579751686	-0.2441840413340186	0.41556878074302983	128	0.1111111111111111	3
0.044233136002400184	0.005352384154296518	0.6666666666666666	0.02688744139477929	-0.41950791252217634	0.2713263070635865	129	0.1111111111111111	3
0.04308735333493187	0.008410707070242865	1.0	0.02157443941512743	-0.14069306545060933	0.055832527678253085	130	0.1111111111111111	3
0.0436543597238808	0.00503623484940821	0.6666666666666666	0.02378158898365289	-0.29424042750371115	0.3725206559101255	131	0.1111111111111111	3
0.044658241744106764	0.00755095720631657	0.6666666666666666	0.025904102100981326	-0.3168741330260958	0.17586946438398798	132	0.1111111111111111	3
0.044415309924989016	0.004151167192292195	0.6666666666666666	0.020121312986269502	-0.29288987902424557	0.22620006633126444	133	0.1111111111111111	3
0.04399622316370205	0.010286116375863167	0.6666666666666666	0.025057796399367893	-0.28859246861706556	0.3304415491722046	134	0.1111111111111111	3
0.0432067076242677	0.00966699727932618	1.0	0.020496511926497023	-0.13657017650962122	0.059010790207797426	135	0.1111111111111111	3
0.0444409484631191	0.0027873587737448375	0.6666666666666666	0.016904681268304935	-0.2719669681186514	0.20167018456024233	136	0.1111111111111111	3
0.043606971796063265	0.004189401850618702	0.6666666666666666	0.027931955617392517	-0.4603478912424839	0.3761945364287349	137	0.1111111111111111	3
0.044713053390055775	0.01064326332265163	1.0	0.024654808410789424	-0.268093827261805	0.17029281793250672	138	0.1111111111111111	3
0.04343305379225984	0.004478803931213025	0.6666666666666666	0.02289023815813613	-0.24168171904890912	0.41102785640174067	139	0.1111111111111111	3
0.04425992846232544	0.004681723619489234	0.6666666666666666	0.02407696861169301	-0.36238595622491365	0.2621094106148997	140	0.1111111111111111	3
0.044140766725934755	0.009026555070451555	0.6666666666666666	0.024401292981247446	-0.2947970786525189	0.30234752556786704	141	0.1111111111111111	3
0.04368234086476099	0.0029573110678086955	0.6666666666666666	0.021327163955599488	-0.2933631456539094	0.3529094617069616	142	0.1111111111111111	3
0.043089160837318	0.005629950701998656	0.6666666666666666	0.024494771118356195	-0.17262384871805425	0.48683789794664645	143	0.1111111111111111	3
0.04397329036592846	0.0023757668148280927	0.6666666666666666	0.019021929963197185	-0.3001036736234466	0.29433962180819784	144	0.1111111111111111	3
0.04437817649150175	0.00733007362014561	0.6666666666666666	0.02377360380751961	-0.30632601160014516	0.25440604223103014	145	0.1111111111111111	3
0.043861949225959034	0.0024457203323357555	0.6666666666666666	0.019540513562304823	-0.2947145807799525	0.3152833655819868	146	0.1111111111111111	3
0.04140850568887717	0.007007681128822689	1.0	0.017261597276634424	-0.0628448739473948	0.019973172699525144	147	0.1111111111111111	3
0.044123875573257504	0.007046129847666949	0.6666666666666666	0.023459090897387878	-0.2969280733212831	0.29880423844538395	148	0.1111111111111111	3
0.04450441593677908	0.004602419754038612	0.6666666666666666	0.01992831919442846	-0.2786867422691719	0.20823813587430362	149	0.1111111111111111	3
0.043665611285299465	0.007832702875065175	0.6666666666666666	0.02479903206460373	-0.27424753353181286	0.3817657641568195	150	0.1111111111111111	3
0.043824588334440924	0.002332330693109631	0.6666666666666666	0.019220108693259057	-0.28507431418923646	0.32076176983629345	151	0.1111111111111111	3
0.04410963960678637	0.005260895763885574	0.6666666666666666	0.02514084256019804	-0.36891362181864507	0.292777294124001	152	0.1111111111111111	3
0.044119785929898576	0.0037179851986085494	0.6666666666666666	0.02168663197683099	-0.327830944887201	0.28076494634883464	153	0.1111111111111111	3
0.04400554714683393	0.0026855348392839963	0.6666666666666666	0.01924641347939392	-0.2960546619224509	0.2918725303902633	154	0.1111111111111111	3
0.04383060872286253	0.007150515641403331	0.6666666666666666	0.026691559332742126	-0.35187969130585217	0.3500090883571021	155	0.1111111111111111	3
0.04280453719052551	0.005569349653444362	0.6666666666666666	0.026186255166231	-0.12413228993897674	0.5495044573787276	156	0.1111111111111111	3
0.04266537139948195	0.00555083275104836	0.6666666666666666	0.026994572150985663	-0.09040649937884737	0.5822147732922489	157	0.1111111111111111	3
0.04377260711258895	0.0046977722846693526	0.6666666666666666	0.02226874841898615	-0.2797812721070121	0.34923797000044565	158	0.1111111111111111	3
0.04456509893813368	0.00522367527421745	0.6666666666666666	0.01997570784375657	-0.26675534132806145	0.1954205988130565	159	0.1111111111111111	3
0.0445997587920895	0.009053928868693807	1.0	0.025402584449003725	-0.264646074238569	0.1378451872655445	160	0.1111111111111111	3
0.04302313790076776	0.005433463930301527	0.6666666666666666	0.024814686793527056	-0.16412740290980588	0.5001010309966862	161	0.1111111111111111	3
0.04417571994361124	0.007182388866401631	1.0	0.01979140625978134	-0.19070295271030568	0.09998671297006612	162	0.1111111111111111	3
0.0444490912048641	0.004394982288655698	0.6666666666666666	0.019551742591835373	-0.27752374296851823	0.22067714841361596	163	0.1111111111111111	3
0.04421537777565761	0.012240306709847291	0.6666666666666666	0.029437382686454894	-0.37736619654568426	0.2972524621545781	164	0.1111111111111111	3
0.044622964411910854	0.006072273017088914	0.6666666666666666	0.02186274113265643	-0.27422706964327204	0.17432509784666395	165	0.1111111111111111	3
0.043501062492685164	0.010152555414821253	0.6666666666666666	0.0252774932791969	-0.23661193986110685	0.4182051049817884	166	0.1111111111111111	3
0.04459485146725595	0.006412762676452694	0.6666666666666666	0.02246855480045328	-0.2629259240027335	0.14801449383551224	167	0.1111111111111111	3
0.042564069386151655	0.007321688422678056	1.0	0.01937199251200328	-0.11332501064815248	0.04268946975461074	168	0.1111111111111111	3
0.044407208297511255	0.008630153793414173	0.6666666666666666	0.02684317449229866	-0.3505231159854114	0.25403037095117575	169	0.1111111111111111	3
0.04459997225913884	0.006959413385319251	0.6666666666666666	0.023119314639433702	-0.2913221778329036	0.2008917661520645	170	0.1111111111111111	3
0.04466891408144877	0.008694869797842005	0.6666666666666666	0.023862960610705523	-0.2795449971213213	0.1869732680797327	171	0.1111111111111111	3
0.044575368814675755	0.004858180406316538	0.6666666666666666	0.019364112242618046	-0.2609281680197648	0.18390033719724375	172	0.1111111111111111	3
0.04462861767127796	0.009113000223096995	1.0	0.025204883442391815	-0.2662635887446305	0.14330805258763024	173	0.1111111111111111	3
0.0442024667426871	0.009933960164394445	1.0	0.021702597170021567	-0.19038454314867104	0.099389798077262	174	0.1111111111111111	3
0.042423227337450534	0.005743766945937777	0.6666666666666666	0.02681219523984966	0.05085210908429505	0.6412862683247713	175	0.1111111111111111	3
0.04417610263543043	0.007570651052614845	1.0	0.020813884590443497	-0.1955622750438819	0.09968465604961396	176	0.1111111111111111	3
0.04452507486360567	0.005451440184053362	0.6666666666666666	0.020460757029617308	-0.2735041925870938	0.21070135071042773	177	0.1111111111111111	3
0.04459585011604833	0.0055866689996837094	0.6666666666666666	0.019576893755613597	-0.24291652475672332	0.15635112597511958	178	0.1111111111111111	3
0.04368926502316467	0.002847203772862066	0.6666666666666666	0.02052589344787126	-0.2760886293802962	0.35066335309059793	179	0.1111111111111111	3
0.04394162234477963	0.002846191771159351	0.6666666666666666	0.01988397599638859	-0.2980029563678144	0.3049682644559396	180	0.1111111111111111	3
0.04440593499548535	0.0028474462525267114	0.6666666666666666	0.017415374237719706	-0.2789092028737581	0.21286825210017535	181	0.1111111111111111	3
0.043699225298125866	0.00702874182910299	0.6666666666666666	0.027142613246570243	-0.35397000632176345	0.37301227199004205	182	0.1111111111111111	3
0.043795433241090566	0.004422726591619108	0.6666666666666666	0.016305443072958458	-0.1701981111622084	0.08251031602395997	183	0.1111111111111111	3
0.04343410334445435	0.003491999065045487	0.6666666666666666	0.023635978379378617	-0.292972540025483	0.4041433306265365	184	0.1111111111111111	3
0.04472720371451137	0.012596161687344353	1.0	0.024426146821436272	-0.2508811704626277	0.1603345044435589	185	0.1111111111111111	3
0.042992838217038115	0.0047713239964702414	0.6666666666666666	0.029145033668894916	-0.3370485693694141	0.5034098255377274	186	0.1111111111111111	3
0.04435518008162202	0.0043389516443302365	0.6666666666666666	0.020239384817369286	-0.2898224970738126	0.24098678993992073	187	0.1111111111111111	3
0.04440534616422578	0.004649637516612067	0.6666666666666666	0.01792101918467624	-0.21776412265025913	0.12378131228516198	188	0.1111111111111111	3
0.04355770503054173	0.005059994265399731	0.6666666666666666	0.025851615930338377	-0.33968272604214067	0.3904465277894942	189	0.1111111111111111	3
0.041298802520747885	0.006299366623388139	1.0	0.01649730383175828	-0.05856859521175872	0.018188600632795593	190	0.1111111111111111	3
0.04310540218238172	0.005316207486289727	0.6666666666666666	0.025330009642454368	-0.21018522446374832	0.48186398824804577	191	0.1111111111111111	3
0.043896536538716856	0.005834527449588668	0.6666666666666666	0.022728239095114063	-0.2825513474061536	0.33302354504573006	192	0.1111111111111111	3
0.0434945951025814	0.007622795860935828	1.0	0.019466096094122563	-0.1517470405028578	0.06874433299382887	193	0.1111111111111111	3
0.04265523332031628	0.006320001391501874	0.6666666666666666	0.025807604603012693	-0.031455049562426396	0.587251548655563	194	0.1111111111111111	3
0.0438629152252071	0.0058246553679045035	0.6666666666666666	0.02330320402561397	-0.29229008411093305	0.3388950112512994	195	0.1111111111111111	3
0.04391840266007488	0.003655635891773074	0.6666666666666666	0.02058847897352788	-0.28470007311017587	0.3162156567969716	196	0.1111111111111111	3
0.0434957162402434	0.0038625586838765664	0.6666666666666666	0.024875378995235446	-0.3346731461476131	0.3949613448672795	197	0.1111111111111111	3
0.04414734338792738	0.00644447721178233	0.6666666666666666	0.024359986660722345	-0.3259144899433535	0.29216096666034286	198	0.1111111111111111	3
0.04397662694115039	0.005920553305432168	0.6666666666666666	0.022433051789477503	-0.28214282923725253	0.31944878119907205	199	0.1111111111111111	3
0.04386445069253009	0.014325557762555242	0.6666666666666666	0.028573251062285816	-0.33125578203937645	0.36000300703490895	200	0.1111111111111111	3
0.04351417460135906	0.0037496049781674747	0.6666666666666666	0.02356872794148051	-0.2992426735099376	0.3907633507689001	201	0.1111111111111111	3
0.0427888593897087	0.012923580846161842	0.6666666666666666	0.026768155536625465	-0.06419678765018522	0.5705314239679757	202	0.1111111111111111	3
0.04395833094957979	0.00666680040563034	0.6666666666666666	0.02651791130681239	-0.36536275204099455	0.32594736871288377	203	0.1111111111111111	3
0.04459338313349865	0.0061012733190669785	0.6666666666666666	0.02073099574607631	-0.2467940106622426	0.15013028713495424	204	0.1111111111111111	3
0.04452795903510894	0.011530790107483105	1.0	0.02661026245666095	-0.31755743517185864	0.2391751026992044	205	0.1111111111111111	3
0.04439556874055837	0.005843889280084338	0.6666666666666666	0.021895946108803056	-0.29271511794921423	0.24344516690742124	206	0.1111111111111111	3
